"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Likes,Shares,Comments,Saves,Reach,Follows
17896827153426839,17841472326972546,orthodox_korea,"Orthodox Korea Network","2026 성 대 토요일 | Holy Saturday 2026
St. Nicholas Orthodox Cathedral, Seoul, Korea
성 니콜라스 대성당, 서울
☦️🇰🇷
#holyweek #christianity #korea #orthodox #정교회",53,"04/11/2026 02:27",https://www.instagram.com/reel/DW_HvuNAuE2/,"IG reel",,Lifetime,29727,2348,379,38,179,21329,193
18216208531321012,17841472326972546,orthodox_korea,"Orthodox Korea Network","에피타피오스 의식 | Epitaphios Service (Lamentations)
2026년 성 대 금요일 | Holy Friday 2026
St. Nicholas Orthodox Cathedral, Seoul, Korea
성 니콜라스 대성당, 서울
☦️🇰🇷
#holyweek #christianity #korea #orthodox #epitaphios",53,"04/10/2026 16:51",https://www.instagram.com/reel/DW-GDwxj54T/,"IG reel",,Lifetime,14740,1383,167,37,65,9960,57
17869729023603289,17841472326972546,orthodox_korea,"Orthodox Korea Network","[주님을 십자가에서 내리는 의식 | Removal from the Cross on Friday Afternoon]
St. Nicholas Orthodox Cathedral, Seoul 
서울 성 니콜라스 대성당, 성 대 금요일 2026

#pascha #holyweek #orthodox #korea #christianity",0,"04/10/2026 01:41",https://www.instagram.com/p/DW8d9M_DwQm/,"IG carousel",,Lifetime,7891,478,11,5,12,3726,6
18042796580767353,17841472326972546,orthodox_korea,"Orthodox Korea Network","Twelve Passion Gospels | 주님의 거룩한 고난 의식 | «Σήμερον κρεμᾶται ἐπὶ ξύλου…»
St. Nicholas Orthodox Cathedral, Seoul 
서울 성 니콜라스 대성당, 성 대 목요일 2026

#orthodox #christianity #Korea #faith #easter",52,"04/09/2026 17:00",https://www.instagram.com/reel/DW7iWrKhMc0/,"IG reel",,Lifetime,14692,1233,126,22,91,10129,42
18092291687154524,17841472326972546,orthodox_korea,"Orthodox Korea Network","부활 달걀 삶기 | Boiling the Eggs for Pascha
서울 성 니콜라스 대성당 2026
St. Nicholas Orthodox Cathedral, Seoul

Photos courtesy of Edward Cheng
www.ewah.com

#부활절달걀 #정교회 #eastereggs #korea #orthodox",0,"04/09/2026 01:39",https://www.instagram.com/p/DW548UfmMxj/,"IG carousel",,Lifetime,72630,5102,729,156,327,35835,1079
17860232826573959,17841472326972546,orthodox_korea,"Orthodox Korea Network","Holy Wednesday | Mystery of Holy Unction
성 대수요일 | 성유성사
Our Church, as a Mother, takes care of not only our souls, but body and soul together. Man is a unity of body and soul.
This truth shines forth in the Mystery of Holy Unction, offered for the healing of soul and body. In the words of the Holy Apostle James:
“Is any among you sick? Let him call for the elders of the Church, and let them pray over him, anointing him with oil in the name of the Lord; and the prayer of faith will save the sick man, and the Lord will raise him up; and if he has committed sins, he will be forgiven.”
— James 5:14–15​​​​​​​​​​​​​​​​

교회는 우리의 어머니로서 우리의 영혼뿐만 아니라 육신까지도 함께 돌봅니다. 인간은 육신과 영혼의 결합체이기 때문입니다. 이 진리는 영혼과 육신의 치유를 위해 베풀어지는 성유성사에서 빛을 발합니다. 성 사도 야고보는 다음과 같이 권고합니다.
“여러분 가운데 앓는 사람이 있으면 그 사람은 교회의 원로들을 청하십시오. 원로들은 주님의 이름으로 그에게 기름을 바르고 그를 위하여 기도해 주어야 합니다. 믿음으로 간구하는 기도는 병든 사람을 낫게 할 것이며 주님께서 그를 일으켜 주실 것입니다. 또 그가 지은 죄가 있으면 그 죄도 용서받을 것입니다.”
— 야고보서 5:14–15

#orthodox #christian #korea #holyweek #정교회",45,"04/08/2026 08:32",https://www.instagram.com/reel/DW4Chc6Ag2h/,"IG reel",,Lifetime,6945,422,30,6,22,5061,10
18093870977150176,17841472326972546,orthodox_korea,"Orthodox Korea Network","Holy Wednesday | Holy Unction | 성 대 수요일 | 성유 성사
Photos courtesy of Ed Cheng
www.ewah.com

#holyweek #한국정교회 #holywednesday #korea orthodoxchristian",0,"04/08/2026 06:06",https://www.instagram.com/p/DW3ytpIGOdC/,"IG carousel",,Lifetime,6016,330,18,3,7,2954,1
18017545322666123,17841472326972546,orthodox_korea,"Orthodox Korea Network","성 대수요일 | 성유성사 | Mystery of Holy Unction
어머니이신 우리 교회는 우리의 영혼뿐만 아니라 육신과 영혼을 함께 돌봅니다. 인간은 육신과 영혼의 결합체입니다.
이 진리는 영혼과 육신의 치유를 위해 베풀어지는 성유성사에서 빛을 발합니다. 성 사도 야고보는 다음과 같이 말씀하십니다.
“여러분 가운데 앓는 사람이 있으면 그 사람은 교회의 원로들을 청하십시오. 원로들은 주님의 이름으로 그에게 기름을 바르고 그를 위하여 기도해 주어야 합니다. 믿음으로 간구하는 기도는 병든 사람을 낫게 할 것이며 주님께서 그를 일으켜 주실 것입니다. 또 그가 지은 죄가 있으면 그 죄도 용서받을 것입니다.”
— 야고보서 5:14–15

Holy Wednesday
Our Church, as a Mother, takes care of not only our souls, but body and soul together. Man is a unity of body and soul.
This truth shines forth in the Mystery of Holy Unction, offered for the healing of soul and body. In the words of the Holy Apostle James:
“Is any among you sick? Let him call for the elders of the Church, and let them pray over him, anointing him with oil in the name of the Lord; and the prayer of faith will save the sick man, and the Lord will raise him up; and if he has committed sins, he will be forgiven.”
— James 5:14–15​​​​​​​​​​​​​​​​
#정교회 #orthodox #korea #성대주간 #holyweek",0,"04/08/2026 05:56",https://www.instagram.com/p/DW3xfQRGGN5/,"IG carousel",,Lifetime,8496,447,26,4,10,4259,4
18076389719234032,17841472326972546,orthodox_korea,"Orthodox Korea Network","[Pastoral Visit of HE Metropolitan Ambrosios to Japan | 
アンブロシオス府主教座下の日本牧会訪問]
2026年3月27日から31日にかけて、韓国府主教ならびに日本総主教代理であるアンブロシオス座下が、東京および名古屋へ牧会訪問を行われました。早稲田大学で開催されたビザンツ学会大会の期間中、座下は著名なヘレニストでありビザンティン美術の専門家である木戸雅子名誉教授と面会されました。
3月29日（日）、座下は東京にて、多様な正教徒の会衆のために聖体礼儀を執り行われました。続いてレセプションが催され、ギリシャ独立記念日を祝してオルガ・クリアマキ駐日ギリシャ大使が祝辞を述べられました。府主教座下はまた、教父学を専門とする3名の日本人大学教授と実りある会談を行われました。
名古屋での訪問の締めくくりとして、アンブロシオス府主教はローマ・カトリック教会のミカエル松浦悟郎司教と面会され、全地総主教バルソロメオス全聖下の祝福をお伝えするとともに、間近に迫ったパスハの奉神礼のために聖堂をご提供いただいたことへの感謝を表明されました。

From March 27–31, 2026, His Eminence Metropolitan Ambrosios of Korea and Exarch of Japan conducted a pastoral visit to Tokyo and Nagoya. During the Byzantine Studies Conference at Waseda University, he met with distinguished Hellenist and Byzantine Art specialist Professor Emerita Masako Kido.
On Sunday, March 29, His Eminence celebrated the Divine Liturgy in Tokyo for a diverse congregation of Orthodox faithful. A reception followed, featuring an address by Greek Ambassador Olga Kliamaki in honor of Greek Independence Day. The Metropolitan also held a fruitful meeting with three Japanese university professors specializing in the Fathers of the Church.
Concluding his visit in Nagoya, Metropolitan Ambrosios met with the Roman Catholic Bishop Michael Goro Matsuura to convey the blessings of His All-Holiness Ecumenical Patriarch Bartholomew and express gratitude for the provision of a church for the upcoming Pascha services.
#orthodoxchristian #japan #正教会 #キリスト教 
#教会",0,"04/07/2026 06:09",https://www.instagram.com/p/DW1OPNmmAUT/,"IG carousel",,Lifetime,12468,649,12,8,32,6004,13
18568530970039404,17841472326972546,orthodox_korea,"Orthodox Korea Network","도쿄 비잔틴 연구 학술대회 | 日本・東京におけるビザンツ学会大会
2026年3月28日および29日、日本ビザンツ学会の主催により、第23回ビザンツ学会大会が東京の早稲田大学で開催されました。韓国府主教ならびに日本教区エクザルフであるアンブロシオス座下が基調講演を行い、「美術史学および神学的視点から見たビザンティン・イコン」と題して発表されました。
益田朋幸教授の企画・司会によって進められた本大会では、ビザンティン美術等を専門とする日本の研究者たちによる10件の学術発表が行われました。美術史を専攻する大学院生を中心とする約70名の参加者が、各発表に熱心に耳を傾け、深い議論を交わしました。
多くの出席者にとって非常に大きな収穫となったのは、イコンの神学についての発見でした。多くの方にとって、象徴や意匠、色彩の内に込められた豊かな正教会の神学こそが、彼らによるビザンティン美術の学術的研究の根本的な基盤となっているという事実に初めて触れる機会となりました。

2026년 3월 28일과 29일 주말에 일본비잔틴학회 주최로 제23회 비잔틴학 학술대회가 도쿄 와세다대학교에서 개최되었습니다. 기조연설자로 초청된 한국 대주교이자 일본 엑사르호스인 암브로시오스 대주교는 “미학적, 신학적 관점에서 본 비잔틴 성화”라는 주제로 강연을 하셨습니다.

이 학술대회에서는 일본의 비잔틴 미술 전공자들이 10편의 논문을 발표했습니다. 이 학술대회의 조직자 겸 사회자인 일본인 미술사학자 마스다 토모유키 교수는 그리스어를 구사하는 비잔틴 미술, 성화, 필사본 전문가로서 1990년 테살로니키 아리스토텔레스 대학교 역사고고학과에 제출한 그의 박사학위 논문 제목은 “아토스 성산 디오니시오스 수도원 필사본 587호의 삽화 – 비잔틴 봉독서 연구에 대한 기여”입니다.

약 70명의 참가자(대부분 미술사 대학원생)가 발표에 매우 큰 관심을 보이며 경청했고, 발표자들에게 많은 질문을 했다는 점은 특히 주목할 만합니다.

참가자들은 이콘 신학에 특히 많은 관심을 보였습니다. 많은 이들이 이 주제를 처음 접했고, 성화의 상징, 디자인, 색채 속에 숨겨진 풍부한 정교회 신학이 미술사학자로서 자신들이 학문적으로 연구하는 대상의 근본적인 배경이라는 것을 확인하는 자리가 되었습니다.
#정교회 #이콘 #ビザンツ美術 #イコン #正教会",0,"04/07/2026 05:31",https://www.instagram.com/p/DW1J4gUmKTq/,"IG carousel",,Lifetime,10519,510,8,8,13,5210,11
17890721370331609,17841472326972546,orthodox_korea,"Orthodox Korea Network","Service of the Bridegroom | 신랑의식 | Ακολουθία του Νυμφίου 
서울 성 니콜라스 대성당 2026
St. Nicholas Orthodox Cathedral, Seoul
#orthodox #holyweek #Korea #정교회 #christianity",40,"04/06/2026 05:35",https://www.instagram.com/reel/DWyld1UAs9P/,"IG reel",,Lifetime,6431,339,27,3,12,4135,6
18022280648702900,17841472326972546,orthodox_korea,"Orthodox Korea Network","한국 정교회 대교구 주간 소식 (4월 5일) | Weekly Bulletin of the Orthodox Metropolis of Korea (April 5)

#정교회 #한국정교회 #한국정교회대교구 #orthodoxkorea #orthodoxy
1w",0,"04/05/2026 09:50",https://www.instagram.com/p/DWwd51xmEGD/,"IG carousel",,Lifetime,6007,255,6,1,12,2835,11
18067352873670124,17841472326972546,orthodox_korea,"Orthodox Korea Network","**Visit of HE Metropolitan Ambrosios of Korea to America**
From March 6–23, with the blessing of His All-Holiness Ecumenical Patriarch Bartholomew, His Eminence Metropolitan Ambrosios of Korea visited the United States. Invited by His Eminence Metropolitan Nathanael of Chicago, he served as keynote speaker at the ""Celebration of Books"" event, presenting on ""Kenosis and Orthodox Witness.""
Throughout his tour across Illinois, Missouri, New Jersey, and New York, Metropolitan Ambrosios presided over Holy Services, including the Salutations to the Theotokos and Divine Liturgies. Alongside Deacon Perry Hamalis, he delivered presentations on the spread of the Orthodox witness in Korea and Japan, as well as addressing OCMC co-laborers during a special retreat in St. Louis.
His Eminence visited HE Archbishop Elpidophoros, HE Metropolitan Nathanael, and HE Metropolitan Apostolos to express his gratitude, and met with former Archbishop HE Demetrios. In every parish, he joyfully conveyed the paternal love and Patriarchal blessings of His All-Holiness to the faithful.",0,"04/05/2026 06:51",https://www.instagram.com/p/DWwJfrlmIwh/,"IG carousel",,Lifetime,8887,551,7,4,12,4299,13
17883733350497200,17841472326972546,orthodox_korea,"Orthodox Korea Network","Palm Sunday | 성지주일 | Κυριακή των Βαΐων
서울 성 니콜라스 대성당 2026
St. Nicholas Orthodox Cathedral, Seoul 
Seoul #palmsunday #orthodox #Korea #성지주일 #정교회",48,"04/05/2026 05:30",https://www.instagram.com/reel/DWwAEmVAtWQ/,"IG reel",,Lifetime,11451,1015,144,20,57,7730,27
18386802874083879,17841472326972546,orthodox_korea,"Orthodox Korea Network","오늘 2026년 4월 4일 라자로 토요일, 서울 성 니콜라스 대성당에서 암브로시오스 대주교, 로만 카브착 대신부, 안토니오스 임종훈 신부, 크리스토퍼 욘커 보제의 공동 집전으로 세례성사와 성찬예배가 거행되었습니다.
열세 명의 예비신자 형제자매들이 거룩한 세례와 견진성사를 통해 정교회 교인이 되었습니다.
새로 세례받으신 분들께 진심으로 축하드립니다!

Today, April 4, 2026, on Lazarus Saturday, a Baptismal Divine Liturgy was celebrated at the Cathedral of St. Nicholas in Seoul, presided over by Metropolitan Ambrosios, with Fr. Roman Kavchak, Fr. Antonios Lim, and Deacon Christopher Jonker concelebrating.
Thirteen of our catechumen brothers and sisters, through the Mysteries of Holy Baptism and Chrismation, became members of the Orthodox Church.
Warm congratulations to the Newly-Illumined!
#baptism #세례식 #orthodox #한국정교회 #korea",0,"04/04/2026 06:10",https://www.instagram.com/p/DWtf-NYGIRh/,"IG carousel",,Lifetime,46074,5841,746,105,364,30119,628
18074577716441586,17841472326972546,orthodox_korea,"Orthodox Korea Network","세례성사 | Baptism
Lazarus Saturday 2026 | 2026년 라자로의 부활 토요일
St. Nicholas Cathedral, Seoul, Korea
성 니콜라스 대성당, 서울
#orthodoxchristian #정교회 #korea #baptism #세례성사",49,"04/04/2026 02:46",https://www.instagram.com/reel/DWtGyuVAvcr/,"IG reel",,Lifetime,18098,1641,294,43,123,12444,103
18087302663191405,17841472326972546,orthodox_korea,"Orthodox Korea Network","꽃심기 | Flower Planting
성 니콜라스 대성당, 서울 (2026. 3. 29)
St. Nicholas Cathedral, Seoul

#정교회 #OrthodoxKorea #성니콜라스대성당 #꽃심기 #Spring",0,"03/29/2026 07:09",https://www.instagram.com/p/DWeJ7E8mIsn/,"IG carousel",,Lifetime,6498,350,14,2,6,3094,7
18576777289017913,17841472326972546,orthodox_korea,"Orthodox Korea Network","한국 정교회 대교구 주간 소식 (3월 29일) | Weekly Bulletin of the Orthodox Metropolis of Korea (March 29)

#정교회 #한국정교회 #한국정교회대교구 #orthodoxkorea #orthodoxy",0,"03/29/2026 06:02",https://www.instagram.com/p/DWeCRdOmKAF/,"IG carousel",,Lifetime,4216,135,3,1,5,1972,3
18065601404327315,17841472326972546,orthodox_korea,"Orthodox Korea Network","DEADLINE EXTENSION for Seminar on Byzantine Iconography Registration until April 17th. See linktree in bio for application form. 
비잔틴 성화 세미나 신청 마감일이 4월 17일까지 연장되었습니다. 신청서는 프로필의 링크트리를 확인해 주시기 바랍니다.
#성화 #비잔틴 #icon #iconography #정교회",0,"03/27/2026 08:15",https://www.instagram.com/p/DWZH5tuGKE9/,"IG carousel",,Lifetime,4322,141,6,1,13,2096,9
18568398223013215,17841472326972546,orthodox_korea,"Orthodox Korea Network","[Akathist Hymn | 성모 기립 찬양]
서울 성 니콜라스 대성당 2026
St. Nicholas Orthodox Cathedral, Seoul
#정교회 #orthodoxkorea #akathist #seoul #성모님",29,"03/27/2026 06:49",https://www.instagram.com/reel/DWY9fwXgmqO/,"IG reel",,Lifetime,5551,447,17,5,26,3948,6
18223443220314606,17841472326972546,orthodox_korea,"Orthodox Korea Network","[성모 기립 찬양 1400주년 기념 | 1400th Anniversary of the Akathist Hymn]

In AD 626, as a sign of thanksgiving for the salvation of Constantinople from a perilous attack, the
faithful offered the Akathist Hymn “standing”
for the first time at the Church of the Theotokos of Blachernae. This year marks exactly the 1400th anniversary of that event. For this reason, in Constantinople where the event took place, this anniversary will be celebrated even more grandly, especially centered around the Ecumenical Patriarchate.

올해는 특별한 의미도 있습니다. 서기 626년, 콘스탄티노플이 적의 위태로운 공격에서 구원받은 것에 대한 감사의 표시로 신자들이 블라헤르나 성모 성당에서 처음으로 ‘기립하여’ 성모 기립 찬양을 드렸습니다. 올해가 바로 그 사건 1400주년이 되는 해입니다. 이 때문에 그 사건이 있었던 콘스탄티노플에서는, 특히 세계 총대주교청을 중심으로 이 기념일을 더욱 성대하게 경축하게 됩니다.

#orthodox #theotokos #akathist #성모마리아 #정교회",0,"03/27/2026 00:04",https://www.instagram.com/p/DWYPrBVGCT_/,"IG carousel",,Lifetime,6107,468,9,1,18,3821,8
17931635625218142,17841472326972546,orthodox_korea,"Orthodox Korea Network","[성 대 주간 및 부활절 예배 안내 | Schedule for Holy Week and Pascha 2026]
#성주간 #부활절 #holyweek #pascha #정교회",0,"03/26/2026 09:10",https://www.instagram.com/p/DWWpc-sGDBY/,"IG carousel",,Lifetime,10665,399,69,4,43,4704,11
18081573737574401,17841472326972546,orthodox_korea,"Orthodox Korea Network","Feast of the Annunciation & Greek Independence Day
St. Nicholas Cathedral, Seoul
성모 희보 축일 및 그리스 독립 기념일
성 니콜라스 대성당, 서울 (2026)
Ευαγγελισμός της Θεοτόκου και Εθνική Επέτειος της 25ης Μαρτίου στον Καθεδρικό Ι.Ν. Αγίου Νικολάου, Σεούλ, Νότια Κορέα
#orthodoxy #한국정교회 #Korea #annunciation #greekindependenceday",0,"03/25/2026 08:35",https://www.instagram.com/p/DWUAkE9GFk-/,"IG carousel",,Lifetime,7607,1096,30,5,42,4714,29
17978919536823613,17841472326972546,orthodox_korea,"Orthodox Korea Network","한국 정교회 대교구 주간 소식 (3월 22일) | Weekly Bulletin of the Orthodox Metropolis of Korea (March 22)

#정교회 #한국정교회 #한국정교회대교구 #orthodoxkorea #orthodoxy",0,"03/21/2026 16:45",https://www.instagram.com/p/DWKlef5mCuX/,"IG carousel",,Lifetime,4134,133,8,0,14,2046,3
17930334846214846,17841435036088337,orthodoxobserver,"Orthodox Observer","His Eminence Archbishop Elpidophoros of America welcomed to the Greek Orthodox Archdiocese of America headquarters Metropolitan Ambrosios of Korea and Exarch of Japan on March 19, 2026. 

During his time in the United States, Metropolitan Ambrosios has visited a number of parishes in Chicago, St. Louis, New Jersey and New York with the purpose of raising awareness for the Orthodox Church in Korea and Japan. 

On Sunday he will celebrate the Divine Liturgy at Resurrection Church in Brookville, New York.",0,"03/21/2026 08:51",https://www.instagram.com/p/DWJu9L9jZ-Y/,"IG image",,Lifetime,22194,658,21,5,0,,
17954560932092822,17841472326972546,orthodox_korea,"Orthodox Korea Network","[한국종교문화연구소 서울 성당 방문 | Visit by the Korea Institute for Religion and Culture to the Seoul Cathedral]
지난 14일(토), 한국종교문화연구소 소속 연구원들과 서울
대 종교학과 학생들 약 20명이 서울 성당을 방문하여 임종훈 
안토니오스 신부로부터 정교회 전반에 관한 여러 설명을 들었습니다.

Last Saturday (3/14), approximately 20 researchers from the Korea Institute for Religion and Culture and students from the Department of Religious Studies at Seoul National University visited the Seoul Cathedral and received various explanations about the Orthodox Church in general from Fr. Antonios Lim.

#한국정교회 #정교회 #성니콜라스대성당 #종교학 #서울대",0,"03/18/2026 16:00",https://www.instagram.com/p/DWCyBsOjxAK/,"IG carousel",,Lifetime,5858,258,13,0,7,2937,6
18108915733836126,17841472326972546,orthodox_korea,"Orthodox Korea Network","[아토스 성산 영적 순례 | Pilgrimage to Mount Athos]

From February 9 to 19, six of our youth from Syndesmos went on a pilgrimage to Mount Athos and various holy sites in Greece, led by Fr. Antonios Lim and Fr. Epiphanios Gregoriatis.

First, they stayed for six days at the Holy Monasteries of Iviron and Gregoriou on Mount Athos. There, they experienced monastic life firsthand and viewed historical Gospel books, ancient manuscripts, icons, and holy relics preserved in the museums and libraries.

Next, they visited the beautiful, old Byzantine churches in Kastoria. Continuing their journey, they had the great blessing to venerate the tomb, cross, and holy relics of the Apostle Andrew the First-Called in Patras.

Finally, they concluded their pilgrimage by visiting the Monastery of Kecharitomene in Troezen and the Monastery of St. John Makrinos in Megara, finishing with a tour of the Byzantine and Christian Museum in Athens.

지난 2월 9-19일, 청년 6명이 임종훈 안토니오스 신부와 에피파니오스 신부의 인도로 그리스의 아토스 성산과 여러 성당·수도원으로 영적 순례를 다녀왔습니다.

먼저, 아토스의 이비론 수도원과 그레고리우 수도원에서 6일간 머물며 수도원 생활을 체험하고, 박물관과 도서관에 보관된 오래된 책들과 성화, 성물들을 관람했습니다. 이어, 카스토리아의 오래된 비잔틴 성당들을 방문하고, 파트라의 성 안드레아 성당에서 성인의 관, 성해, 십자가에 경배했습니다. 끝으로, 트리지나의 케하리토메니 수도원과 마크리노스 수도원을 거쳐 아테네 비잔틴 박물관을 관람하며 영적으로 귀한 순례 여정을 마무리했습니다.

#한국정교회 #정교회 #성지순례 #mountathos #orthodox",0,"03/17/2026 04:19",https://www.instagram.com/p/DV-87nHD0lw/,"IG carousel",,Lifetime,82618,18433,1693,102,1246,110953,1242
18088691320935505,17841472326972546,orthodox_korea,"Orthodox Korea Network","한국 정교회 대교구 주간 소식 (3월 15일) | Weekly Bulletin of the Orthodox Metropolis of Korea (March 15)

#정교회 #한국정교회 #한국정교회대교구 #orthodox #orthodoxy",0,"03/15/2026 08:46",https://www.instagram.com/p/DV6R8VejxSK/,"IG carousel",,Lifetime,3325,57,1,0,2,1723,1
18059550773400508,17841472326972546,orthodox_korea,"Orthodox Korea Network","[Sunday of the Holy Cross | 십자가 경배 주일]
오늘 십자가 경배 주일을 맞아, 존귀한 십자가에 경배하며 ‘거룩한 대 사순절’의 남은 절반을 향해 나아갑니다.
십자가는 단순한 상징이 아니라 새로운 ‘생명 나무’입니다. 구약성서에서 모세가 하느님의 백성을 구하기 위해 두 팔을 십자가 모양으로 펼치고, 나무 한 그루를 던져 마라의 쓴물을 달게 변화시켰던 것처럼, 그리스도의 십자가는 대 사순절의 중앙에 나타나 우리의 영적 투쟁을 감미롭게 하고 고통을 부활로 변화시켜 줍니다.

한국에서 거행된 존귀한 십자가 경배 현장에서 전해드립니다! 

Today, on the Sunday of the Veneration of the Holy Cross, we continue the remaining half of Holy and Great Lent by venerating the Precious Cross!
The Cross is not just a symbol, but the new “Tree of Life.” Just as in the Old Testament Moses stretched out his hands in the shape of a cross to save God’s people and threw a piece of wood to sweeten the bitter waters of Marah, so the Cross of Christ comes in the middle of Lent to sweeten our own struggle and transform pain into Resurrection.
From the Elevation of the Precious Cross in Korea! ☦️🇰🇷
#정교회 #십자가 #한국정교회 #orthodox #korea",38,"03/15/2026 02:14",https://www.instagram.com/reel/DV5kW_GD2Kx/,"IG reel",,Lifetime,7703,415,68,9,24,5576,10
18082118027523035,17841472326972546,orthodox_korea,"Orthodox Korea Network","During Great Lent, the faithful participate in the Liturgy of the Presanctified Gifts, where the Holy Gifts, pre-consecrated from the previous Sunday, are offered for Communion. 
A moment of silence, penitence, and deep reverence, where love and faith are united through the Body and Blood of Christ. 
This service is celebrated every Wednesday and Friday of Great Lent, and on the first three days of Holy Week, reminding us all of the power of prayer and repentance. 

사순절 동안 신자들은 미리 축성된 성찬예배에 참여합니다. 이 예배에서는 이전 주일에 미리 축성된 거룩한 선물, 성체와 성혈이 신자들에게 제공됩니다.
침묵과 회개의 순간, 깊은 경건 속에서 사랑과 믿음이 그리스도의 몸과 피를 통해 하나가 되는 시간입니다. 
이 예식은 사순절 동안 매주 수요일과 금요일 그리고 성 대 주간 첫 사흘동안 거행되며, 우리 모두에게 기도와 회개의 힘을 일깨워 줍니다. 

#Korea #Orthodox #holy #christianity #church",35,"03/12/2026 23:58",https://www.instagram.com/reel/DV0LYvXD2Px/,"IG reel",,Lifetime,3735,247,15,3,16,2594,7
17927062236250314,17841472326972546,orthodox_korea,"Orthodox Korea Network","[Sunday of Orthodoxy – Blessing of the Catechumens Preparing for Baptism]

On the Sunday of Orthodoxy, the Orthodox Metropolis of Korea celebrated the victory of our faith with an icon procession at Saint Nicholas Cathedral.

After the icon procession, those who are preparing to receive baptism on Lazarus Saturday (April 4) came forward and were presented before Metropolitan Ambrosios, receiving his blessing. Having now passed beyond the stage of catechumens, they have entered the rank of those who are preparing to receive the Holy Illumination.

[정교주일 – 세례 예비자들 축복식]

정교 주일을 맞아, 한국정교회 대교구는 서울 성 니콜라스 대성당에서 성화상 행렬을 하며 우리 신앙의 승리를 경축하였습니다.

성화행렬 후, 라자로의 토요일(4/4)에 세례를 받기 위해 준비하고 있는 이들이 암브로시오스 대주교 앞에 나아가 소개되고 대주교의 축복을 받았습니다. 이들은 이제 ‘예비신자’의 단계를 지나, ‘거룩한 빛을 받을 준비를 하는 이들’의 무리에 속하게 되었습니다.

#orthodox #icons #korea #catechism #sundayoforthodoxy",0,"03/12/2026 05:15",https://www.instagram.com/p/DVyLaYTjWNR/,"IG carousel",,Lifetime,4913,319,37,6,11,2803,10
17960138355058400,17841472326972546,orthodox_korea,"Orthodox Korea Network","[Vespers of Forgiveness]

On Forgiveness Sunday, the Sunday before Great Lent after the Divine Liturgy, the faithful gathered again in the church and, with a spirit of reverence, attended the Vespers of Forgiveness. At the end of the service, beginning with the priests, a rite was held in which all the faithful asked one another for forgiveness.

One by one, they came forward and passed before all the faithful, asking and granting forgiveness to one another. In this way, a great human chain of love and forgiveness was formed. Before these moving and sincere moments—when many shed tears in repentance—the hearts of the faithful were deeply touched.

Thus, Great Lent began in all the churches of the Orthodox Metropolis of Korea, including Saint Nicholas Cathedral, and the faithful willingly entered the “arena of virtues,” bearing the banner of forgiveness and love.

We earnestly pray that the Lord may strengthen us, so that we may persevere to the end, be victorious in the spiritual struggle, and be made worthy to partake in His holy Passion and His life-giving Resurrection. Amen.

[용서주일 참회의 대만과]

사순절 전 주일인 용서주일에 성찬예배 후 신자들은 다시 성당에 모여 경건한 마음으로 참회의 대만과에 참석하였습니다. 예배의 마지막 부분에는 사제들을 시작으로 모든 신자들이 서로에게 용서를 구하는 예식이 거행되었습니다.
한 사람씩 앞으로 나와 모든 신자들 앞을 지나가며 서로 용서를 구하고 또 용서해 주는 가운데, 사랑과 용서로 이어진 거대한 인간 사슬이 형성되었습니다. 눈물을 흘리며 회개하는 이 감동적이고 진실한 장면들 앞에서 신자들의 마음은 깊은 울림을 받았습니다.

이렇게 하여 대사순절은 서울 성 니콜라스 대성당을 비롯한 한국정교회 대교구의 모든 성당에서 시작되었으며, 신자들은 용서와 사랑의 깃발을 들고 기꺼이 “덕행의 경기장”에 들어섰습니다.

주님께서 우리를 굳건하게 하시어, 우리가 끝까지 영적인 싸움에서 승리하고 그분의 거룩한 수난과 생명을 주시는 부활에 참여할 자격을 얻게 되기를 간절히 기도합니다. 아멘.

#orthodox #forgiveness #korea #greatlent #vespers",0,"03/12/2026 04:19",https://www.instagram.com/p/DVyE9EkDfDm/,"IG carousel",,Lifetime,4816,296,41,0,10,2780,16
